source,target,te_forward,te_backward,net_te,dominant_direction
L,ACN,0.0,0.008211,-0.008211,ACN->L
TT,BEN,0.0,0.00821,-0.00821,BEN->TT
BEN,DE,0.00821,0.0,0.00821,BEN->DE
CASY,CIEN,0.00821,0.0,0.00821,CASY->CIEN
OMC,WDAY,0.00821,0.0,0.00821,OMC->WDAY
TMUS,GPN,0.00821,0.0,0.00821,TMUS->GPN
NWSA,ECL,0.00821,0.0,0.00821,NWSA->ECL
NXPI,APD,0.0,0.00821,-0.00821,APD->NXPI
META,AXON,0.0,0.00821,-0.00821,AXON->META
NFLX,DOC,0.00821,0.0,0.00821,NFLX->DOC
MS,CF,0.0,0.00821,-0.00821,CF->MS
ORLY,DXCM,0.0,0.008209,-0.008209,DXCM->ORLY
AEE,FDS,0.0,0.008209,-0.008209,FDS->AEE
TPR,BX,0.008208,0.0,0.008208,TPR->BX
LHX,RMD,0.008208,0.0,0.008208,LHX->RMD
MPWR,LHX,0.008208,0.0,0.008208,MPWR->LHX
URI,SYK,0.008207,0.0,0.008207,URI->SYK
KMI,LUV,0.008206,0.0,0.008206,KMI->LUV
J,TDY,0.0,0.008206,-0.008206,TDY->J
ABBV,WRB,0.0,0.008206,-0.008206,WRB->ABBV
UDR,ERIE,0.0,0.008206,-0.008206,ERIE->UDR
OMC,ROST,0.008205,0.0,0.008205,OMC->ROST
LEN,PTC,0.008205,0.0,0.008205,LEN->PTC
LYB,BLDR,0.008205,0.0,0.008205,LYB->BLDR
COP,APO,0.0,0.008205,-0.008205,APO->COP
UHS,BKNG,0.0,0.008204,-0.008204,BKNG->UHS
NDSN,DUK,0.008204,0.0,0.008204,NDSN->DUK
INCY,SLB,0.008204,0.0,0.008204,INCY->SLB
PM,SPG,0.0,0.008204,-0.008204,SPG->PM
MLM,WDC,0.008204,0.0,0.008204,MLM->WDC
PHM,EXC,0.0,0.008204,-0.008204,EXC->PHM
CRM,SLB,0.008204,0.0,0.008204,CRM->SLB
MU,HSY,0.008203,0.0,0.008203,MU->HSY
MSCI,FTNT,0.0,0.008203,-0.008203,FTNT->MSCI
ROST,AON,0.0,0.008203,-0.008203,AON->ROST
VRT,EPAM,0.0,0.008203,-0.008203,EPAM->VRT
RF,IDXX,0.008203,0.0,0.008203,RF->IDXX
CF,CME,0.008203,0.0,0.008203,CF->CME
CPT,DAL,0.0,0.008203,-0.008203,DAL->CPT
SRE,F,0.0,0.008203,-0.008203,F->SRE
ON,JBL,0.0,0.008203,-0.008203,JBL->ON
WMT,BDX,0.008202,0.0,0.008202,WMT->BDX
CF,GM,0.0,0.008202,-0.008202,GM->CF
ABBV,EQR,0.0,0.008202,-0.008202,EQR->ABBV
LITE,PEG,0.008202,0.0,0.008202,LITE->PEG
TTD,FITB,0.0,0.008202,-0.008202,FITB->TTD
TSLA,CHRW,0.008202,0.0,0.008202,TSLA->CHRW
INTC,O,0.008201,0.0,0.008201,INTC->O
JCI,SATS,0.0,0.008201,-0.008201,SATS->JCI
SYY,BLDR,0.008201,0.0,0.008201,SYY->BLDR
PCG,TDG,0.0,0.008201,-0.008201,TDG->PCG
TXT,FRT,0.0082,0.0,0.0082,TXT->FRT
ROK,AMT,0.0,0.0082,-0.0082,AMT->ROK
ORCL,BLK,0.0,0.0082,-0.0082,BLK->ORCL
XYZ,HWM,0.0,0.0082,-0.0082,HWM->XYZ
NRG,PODD,0.0082,0.0,0.0082,NRG->PODD
WTW,SYK,0.0,0.0082,-0.0082,SYK->WTW
CMI,DOV,0.0,0.0082,-0.0082,DOV->CMI
PKG,VST,0.0,0.0082,-0.0082,VST->PKG
MSFT,XYZ,0.0,0.0082,-0.0082,XYZ->MSFT
MCD,DRI,0.008199,0.0,0.008199,MCD->DRI
USB,TRMB,0.008199,0.0,0.008199,USB->TRMB
TPR,FTV,0.0,0.008199,-0.008199,FTV->TPR
XYL,GL,0.008199,0.0,0.008199,XYL->GL
PRU,DELL,0.0,0.008199,-0.008199,DELL->PRU
DGX,APH,0.0,0.008199,-0.008199,APH->DGX
NDAQ,AMZN,0.0,0.008199,-0.008199,AMZN->NDAQ
WBD,HWM,0.0,0.008199,-0.008199,HWM->WBD
CF,CINF,0.008199,0.0,0.008199,CF->CINF
IQV,WAB,0.008198,0.0,0.008198,IQV->WAB
MRK,TER,0.008198,0.0,0.008198,MRK->TER
TRV,REG,0.008198,0.0,0.008198,TRV->REG
ESS,DUK,0.0,0.008197,-0.008197,DUK->ESS
UNH,SHW,0.008197,0.0,0.008197,UNH->SHW
LDOS,ALB,0.0,0.008197,-0.008197,ALB->LDOS
V,CASY,0.0,0.008197,-0.008197,CASY->V
CSX,FISV,0.0,0.008197,-0.008197,FISV->CSX
KHC,SYF,0.0,0.008196,-0.008196,SYF->KHC
MNST,EIX,0.008196,0.0,0.008196,MNST->EIX
TXT,CVX,0.0,0.008196,-0.008196,CVX->TXT
NUE,EA,0.008196,0.0,0.008196,NUE->EA
IVZ,TSLA,0.008196,0.0,0.008196,IVZ->TSLA
NWSA,ATO,0.008196,0.0,0.008196,NWSA->ATO
SYF,EXC,0.008195,0.0,0.008195,SYF->EXC
VRSN,FANG,0.0,0.008195,-0.008195,FANG->VRSN
XEL,WFC,0.008195,0.0,0.008195,XEL->WFC
MCO,TXN,0.008194,0.0,0.008194,MCO->TXN
TTWO,AXP,0.008194,0.0,0.008194,TTWO->AXP
PRU,DOC,0.0,0.008194,-0.008194,DOC->PRU
UHS,ACGL,0.008194,0.0,0.008194,UHS->ACGL
TEL,AMZN,0.008194,0.0,0.008194,TEL->AMZN
WAT,ACN,0.008193,0.0,0.008193,WAT->ACN
NWSA,XYL,0.0,0.008193,-0.008193,XYL->NWSA
KKR,CPRT,0.0,0.008193,-0.008193,CPRT->KKR
TT,APTV,0.0,0.008193,-0.008193,APTV->TT
LULU,TXN,0.0,0.008193,-0.008193,TXN->LULU
TTD,SNA,0.0,0.008192,-0.008192,SNA->TTD
BX,STZ,0.008192,0.0,0.008192,BX->STZ
MAA,CPRT,0.008192,0.0,0.008192,MAA->CPRT
MOS,ETR,0.0,0.008192,-0.008192,ETR->MOS
MCHP,ZTS,0.0,0.008192,-0.008192,ZTS->MCHP
UAL,NOW,0.008192,0.0,0.008192,UAL->NOW
BKNG,ACGL,0.0,0.008191,-0.008191,ACGL->BKNG
NEM,VEEV,0.008191,0.0,0.008191,NEM->VEEV
F,DE,0.008191,0.0,0.008191,F->DE
NCLH,TAP,0.0,0.008191,-0.008191,TAP->NCLH
META,LULU,0.00819,0.0,0.00819,META->LULU
TRV,DDOG,0.0,0.00819,-0.00819,DDOG->TRV
TTD,WY,0.0,0.00819,-0.00819,WY->TTD
MET,EA,0.00819,0.0,0.00819,MET->EA
ALLE,AXON,0.00819,0.0,0.00819,ALLE->AXON
KEY,DRI,0.0,0.00819,-0.00819,DRI->KEY
PYPL,CMI,0.00819,0.0,0.00819,PYPL->CMI
TER,CMG,0.0,0.00819,-0.00819,CMG->TER
PPL,FSLR,0.0,0.008189,-0.008189,FSLR->PPL
VRT,ADI,0.0,0.008189,-0.008189,ADI->VRT
NDSN,BBY,0.0,0.008189,-0.008189,BBY->NDSN
RSG,SNA,0.008189,0.0,0.008189,RSG->SNA
MRK,CRWD,0.0,0.008189,-0.008189,CRWD->MRK
WELL,CMS,0.0,0.008189,-0.008189,CMS->WELL
NTAP,EXPE,0.008189,0.0,0.008189,NTAP->EXPE
NEE,VICI,0.0,0.008188,-0.008188,VICI->NEE
NTRS,SBAC,0.0,0.008188,-0.008188,SBAC->NTRS
MTB,SBUX,0.008188,0.0,0.008188,MTB->SBUX
NXPI,AMGN,0.0,0.008188,-0.008188,AMGN->NXPI
DIS,CRWD,0.008187,0.0,0.008187,DIS->CRWD
KDP,AEP,0.008187,0.0,0.008187,KDP->AEP
CVNA,GM,0.0,0.008187,-0.008187,GM->CVNA
ABBV,KR,0.008187,0.0,0.008187,ABBV->KR
ORCL,KDP,0.0,0.008187,-0.008187,KDP->ORCL
TT,SLB,0.0,0.008186,-0.008186,SLB->TT
TRGP,ABT,0.0,0.008186,-0.008186,ABT->TRGP
ISRG,IBKR,0.008186,0.0,0.008186,ISRG->IBKR
WSM,DIS,0.008186,0.0,0.008186,WSM->DIS
IQV,BAC,0.008185,0.0,0.008185,IQV->BAC
UHS,BSX,0.008185,0.0,0.008185,UHS->BSX
PFG,TJX,0.008185,0.0,0.008185,PFG->TJX
INTU,VST,0.0,0.008185,-0.008185,VST->INTU
DGX,CAT,0.008184,0.0,0.008184,DGX->CAT
STZ,EL,0.0,0.008184,-0.008184,EL->STZ
TJX,AZO,0.0,0.008184,-0.008184,AZO->TJX
QCOM,BAC,0.008184,0.0,0.008184,QCOM->BAC
BAX,DTE,0.008184,0.0,0.008184,BAX->DTE
INCY,FANG,0.008184,0.0,0.008184,INCY->FANG
STX,AMZN,0.008184,0.0,0.008184,STX->AMZN
NSC,VEEV,0.008184,0.0,0.008184,NSC->VEEV
NI,XOM,0.0,0.008183,-0.008183,XOM->NI
VMC,ULTA,0.008183,0.0,0.008183,VMC->ULTA
CIEN,HPE,0.0,0.008183,-0.008183,HPE->CIEN
NOC,DDOG,0.008183,0.0,0.008183,NOC->DDOG
STLD,IDXX,0.0,0.008183,-0.008183,IDXX->STLD
UNP,AIZ,0.0,0.008183,-0.008183,AIZ->UNP
CME,EXR,0.0,0.008182,-0.008182,EXR->CME
SJM,COHR,0.0,0.008182,-0.008182,COHR->SJM
WM,CCL,0.008182,0.0,0.008182,WM->CCL
TXT,CSCO,0.008182,0.0,0.008182,TXT->CSCO
LH,AIG,0.0,0.008182,-0.008182,AIG->LH
NOC,VRSK,0.008182,0.0,0.008182,NOC->VRSK
OMC,SYF,0.0,0.008182,-0.008182,SYF->OMC
BRO,GRMN,0.008182,0.0,0.008182,BRO->GRMN
NVDA,F,0.008182,0.0,0.008182,NVDA->F
IVZ,DVA,0.0,0.008181,-0.008181,DVA->IVZ
URI,APH,0.008181,0.0,0.008181,URI->APH
PEG,GL,0.008181,0.0,0.008181,PEG->GL
IEX,EXPE,0.0,0.00818,-0.00818,EXPE->IEX
IVZ,TTD,0.00818,0.0,0.00818,IVZ->TTD
PSX,BA,0.0,0.00818,-0.00818,BA->PSX
UBER,O,0.008179,0.0,0.008179,UBER->O
V,ARE,0.008179,0.0,0.008179,V->ARE
PSKY,CBOE,0.0,0.008179,-0.008179,CBOE->PSKY
VRT,FICO,0.008179,0.0,0.008179,VRT->FICO
AXON,T,0.008178,0.0,0.008178,AXON->T
ZBRA,EXPE,0.0,0.008178,-0.008178,EXPE->ZBRA
OMC,PWR,0.008178,0.0,0.008178,OMC->PWR
MTB,MMM,0.008178,0.0,0.008178,MTB->MMM
IQV,AEP,0.0,0.008178,-0.008178,AEP->IQV
HRL,CPAY,0.0,0.008178,-0.008178,CPAY->HRL
VMC,CCI,0.0,0.008178,-0.008178,CCI->VMC
A,IDXX,0.008177,0.0,0.008177,A->IDXX
VTR,IEX,0.008177,0.0,0.008177,VTR->IEX
POOL,XYL,0.0,0.008177,-0.008177,XYL->POOL
NVDA,ADP,0.0,0.008177,-0.008177,ADP->NVDA
PWR,SYY,0.0,0.008177,-0.008177,SYY->PWR
WBD,FISV,0.008177,0.0,0.008177,WBD->FISV
MO,HST,0.0,0.008177,-0.008177,HST->MO
LDOS,WELL,0.008177,0.0,0.008177,LDOS->WELL
TJX,DOW,0.008176,0.0,0.008176,TJX->DOW
CAT,FTNT,0.0,0.008176,-0.008176,FTNT->CAT
RF,IT,0.008176,0.0,0.008176,RF->IT
ADM,GILD,0.0,0.008175,-0.008175,GILD->ADM
PLD,SNA,0.0,0.008175,-0.008175,SNA->PLD
LEN,ETR,0.0,0.008175,-0.008175,ETR->LEN
MRSH,WMT,0.008175,0.0,0.008175,MRSH->WMT
BAX,D,0.0,0.008175,-0.008175,D->BAX
BIIB,ARE,0.0,0.008175,-0.008175,ARE->BIIB
BLDR,CLX,0.008175,0.0,0.008175,BLDR->CLX
LYB,FICO,0.0,0.008174,-0.008174,FICO->LYB
ZBRA,CL,0.008174,0.0,0.008174,ZBRA->CL
UNH,AJG,0.0,0.008173,-0.008173,AJG->UNH
VMC,ETN,0.0,0.008173,-0.008173,ETN->VMC
CI,FFIV,0.008173,0.0,0.008173,CI->FFIV
GDDY,FE,0.008173,0.0,0.008173,GDDY->FE
PFE,ZBRA,0.0,0.008173,-0.008173,ZBRA->PFE
GOOGL,T,0.008173,0.0,0.008173,GOOGL->T
PANW,EPAM,0.008172,0.0,0.008172,PANW->EPAM
UNP,CHD,0.008172,0.0,0.008172,UNP->CHD
MRNA,EPAM,0.008172,0.0,0.008172,MRNA->EPAM
TSCO,DVA,0.0,0.008171,-0.008171,DVA->TSCO
NOC,AEP,0.0,0.00817,-0.00817,AEP->NOC
VRSK,HBAN,0.00817,0.0,0.00817,VRSK->HBAN
EXPE,HPE,0.00817,0.0,0.00817,EXPE->HPE
RCL,EQR,0.00817,0.0,0.00817,RCL->EQR
SWK,GNRC,0.00817,0.0,0.00817,SWK->GNRC
DVN,ECL,0.0,0.008169,-0.008169,ECL->DVN
KEY,URI,0.0,0.008169,-0.008169,URI->KEY
VRT,HD,0.0,0.008169,-0.008169,HD->VRT
MAA,CPB,0.008169,0.0,0.008169,MAA->CPB
ULTA,IR,0.0,0.008169,-0.008169,IR->ULTA
MGM,WYNN,0.0,0.008169,-0.008169,WYNN->MGM
TAP,CIEN,0.008169,0.0,0.008169,TAP->CIEN
NEE,PODD,0.0,0.008168,-0.008168,PODD->NEE
PAYX,DLR,0.0,0.008168,-0.008168,DLR->PAYX
IFF,WELL,0.008168,0.0,0.008168,IFF->WELL
PPL,ROP,0.0,0.008168,-0.008168,ROP->PPL
NVDA,ADM,0.0,0.008168,-0.008168,ADM->NVDA
SJM,GS,0.008168,0.0,0.008168,SJM->GS
LITE,MMM,0.0,0.008167,-0.008167,MMM->LITE
RF,APH,0.008167,0.0,0.008167,RF->APH
PSA,GPC,0.0,0.008167,-0.008167,GPC->PSA
COHR,AME,0.008167,0.0,0.008167,COHR->AME
APD,FAST,0.008167,0.0,0.008167,APD->FAST
LH,CMCSA,0.0,0.008166,-0.008166,CMCSA->LH
TROW,VTR,0.008166,0.0,0.008166,TROW->VTR
BK,ELV,0.008166,0.0,0.008166,BK->ELV
CCL,FIS,0.0,0.008166,-0.008166,FIS->CCL
CHD,APTV,0.008166,0.0,0.008166,CHD->APTV
KLAC,AWK,0.008166,0.0,0.008166,KLAC->AWK
LRCX,EW,0.0,0.008166,-0.008166,EW->LRCX
MET,TDG,0.008166,0.0,0.008166,MET->TDG
LNT,FIX,0.008166,0.0,0.008166,LNT->FIX
MAA,WBD,0.0,0.008166,-0.008166,WBD->MAA
NXPI,IP,0.0,0.008165,-0.008165,IP->NXPI
KMB,FCX,0.0,0.008165,-0.008165,FCX->KMB
AVY,FANG,0.008165,0.0,0.008165,AVY->FANG
ODFL,UBER,0.008165,0.0,0.008165,ODFL->UBER
TKO,GM,0.0,0.008164,-0.008164,GM->TKO
ADBE,HCA,0.0,0.008164,-0.008164,HCA->ADBE
MCHP,FRT,0.008164,0.0,0.008164,MCHP->FRT
WRB,WM,0.0,0.008164,-0.008164,WM->WRB
UPS,SJM,0.008164,0.0,0.008164,UPS->SJM
BR,CSCO,0.008164,0.0,0.008164,BR->CSCO
HSY,GPN,0.008163,0.0,0.008163,HSY->GPN
UDR,IBKR,0.008163,0.0,0.008163,UDR->IBKR
J,CPRT,0.0,0.008163,-0.008163,CPRT->J
PLD,RSG,0.0,0.008163,-0.008163,RSG->PLD
MET,WST,0.0,0.008163,-0.008163,WST->MET
GOOGL,AWK,0.008162,0.0,0.008162,GOOGL->AWK
TSLA,FIS,0.0,0.008162,-0.008162,FIS->TSLA
LRCX,TROW,0.008162,0.0,0.008162,LRCX->TROW
MOS,TDG,0.008162,0.0,0.008162,MOS->TDG
ZBH,CTAS,0.008162,0.0,0.008162,ZBH->CTAS
SYY,CARR,0.008162,0.0,0.008162,SYY->CARR
GWW,HPQ,0.008162,0.0,0.008162,GWW->HPQ
MCD,RF,0.0,0.008162,-0.008162,RF->MCD
PRU,SBUX,0.008161,0.0,0.008161,PRU->SBUX
NUE,TJX,0.0,0.008161,-0.008161,TJX->NUE
ITW,TMO,0.008161,0.0,0.008161,ITW->TMO
KHC,AFL,0.0,0.00816,-0.00816,AFL->KHC
MTB,LII,0.0,0.00816,-0.00816,LII->MTB
MO,CRWD,0.00816,0.0,0.00816,MO->CRWD
BEN,DOC,0.0,0.00816,-0.00816,DOC->BEN
BSX,CARR,0.0,0.00816,-0.00816,CARR->BSX
PCG,ALL,0.0,0.00816,-0.00816,ALL->PCG
EXR,HBAN,0.0,0.008159,-0.008159,HBAN->EXR
MA,DRI,0.0,0.008159,-0.008159,DRI->MA
EOG,FISV,0.008159,0.0,0.008159,EOG->FISV
MMM,GD,0.0,0.008159,-0.008159,GD->MMM
KMI,ETR,0.0,0.008159,-0.008159,ETR->KMI
WFC,RSG,0.0,0.008159,-0.008159,RSG->WFC
LH,CINF,0.0,0.008159,-0.008159,CINF->LH
CSGP,EBAY,0.008158,0.0,0.008158,CSGP->EBAY
TRGP,GE,0.008158,0.0,0.008158,TRGP->GE
LHX,TTD,0.008158,0.0,0.008158,LHX->TTD
LMT,GPN,0.008158,0.0,0.008158,LMT->GPN
GWW,EW,0.0,0.008158,-0.008158,EW->GWW
WELL,CCL,0.0,0.008157,-0.008157,CCL->WELL
TPL,SNPS,0.0,0.008157,-0.008157,SNPS->TPL
NDAQ,WM,0.008157,0.0,0.008157,NDAQ->WM
RL,HST,0.0,0.008157,-0.008157,HST->RL
SLB,FSLR,0.008157,0.0,0.008157,SLB->FSLR
QCOM,AVB,0.008157,0.0,0.008157,QCOM->AVB
KEY,CF,0.008157,0.0,0.008157,KEY->CF
MS,L,0.0,0.008157,-0.008157,L->MS
TPR,MO,0.008157,0.0,0.008157,TPR->MO
VRTX,WAB,0.008157,0.0,0.008157,VRTX->WAB
PH,JNJ,0.0,0.008156,-0.008156,JNJ->PH
JBL,CVX,0.008156,0.0,0.008156,JBL->CVX
HSIC,HLT,0.0,0.008156,-0.008156,HLT->HSIC
JCI,CAG,0.0,0.008156,-0.008156,CAG->JCI
IVZ,WM,0.008156,0.0,0.008156,IVZ->WM
STT,FANG,0.0,0.008156,-0.008156,FANG->STT
IDXX,CRWD,0.008156,0.0,0.008156,IDXX->CRWD
XYL,TGT,0.008155,0.0,0.008155,XYL->TGT
INTC,IT,0.0,0.008155,-0.008155,IT->INTC
PWR,SJM,0.0,0.008155,-0.008155,SJM->PWR
CCI,GIS,0.008155,0.0,0.008155,CCI->GIS
TECH,F,0.0,0.008154,-0.008154,F->TECH
PFG,AAPL,0.0,0.008154,-0.008154,AAPL->PFG
NOW,FITB,0.0,0.008154,-0.008154,FITB->NOW
INTC,WTW,0.0,0.008154,-0.008154,WTW->INTC
JPM,TTD,0.008154,0.0,0.008154,JPM->TTD
APH,FITB,0.0,0.008154,-0.008154,FITB->APH
ORCL,ACN,0.0,0.008154,-0.008154,ACN->ORCL
JPM,GRMN,0.008153,0.0,0.008153,JPM->GRMN
LITE,IR,0.008153,0.0,0.008153,LITE->IR
KEYS,AMD,0.008153,0.0,0.008153,KEYS->AMD
NVDA,HIG,0.0,0.008153,-0.008153,HIG->NVDA
PFE,AEE,0.008152,0.0,0.008152,PFE->AEE
IBKR,GIS,0.008152,0.0,0.008152,IBKR->GIS
ROP,HWM,0.0,0.008151,-0.008151,HWM->ROP
NRG,KDP,0.008151,0.0,0.008151,NRG->KDP
TGT,IT,0.008151,0.0,0.008151,TGT->IT
PHM,CHRW,0.008151,0.0,0.008151,PHM->CHRW
COF,ABT,0.0,0.008151,-0.008151,ABT->COF
MDT,COF,0.0,0.008151,-0.008151,COF->MDT
JPM,ECL,0.008151,0.0,0.008151,JPM->ECL
INTU,WDAY,0.0,0.00815,-0.00815,WDAY->INTU
CRM,XOM,0.00815,0.0,0.00815,CRM->XOM
SNPS,HII,0.0,0.00815,-0.00815,HII->SNPS
WEC,HIG,0.00815,0.0,0.00815,WEC->HIG
PEG,DRI,0.00815,0.0,0.00815,PEG->DRI
CBRE,IT,0.0,0.00815,-0.00815,IT->CBRE
JPM,ACN,0.0,0.00815,-0.00815,ACN->JPM
ACGL,DVN,0.00815,0.0,0.00815,ACGL->DVN
INCY,BLK,0.00815,0.0,0.00815,INCY->BLK
WY,TECH,0.0,0.00815,-0.00815,TECH->WY
FIX,CMI,0.0,0.00815,-0.00815,CMI->FIX
MAR,IR,0.00815,0.0,0.00815,MAR->IR
CCL,DLR,0.00815,0.0,0.00815,CCL->DLR
MSFT,FRT,0.0,0.008149,-0.008149,FRT->MSFT
MCHP,CHTR,0.008149,0.0,0.008149,MCHP->CHTR
LITE,XOM,0.008149,0.0,0.008149,LITE->XOM
AMAT,STZ,0.008149,0.0,0.008149,AMAT->STZ
TER,TEL,0.0,0.008149,-0.008149,TEL->TER
ROK,ABT,0.0,0.008149,-0.008149,ABT->ROK
VTR,BRK-B,0.0,0.008149,-0.008149,BRK-B->VTR
STZ,HBAN,0.0,0.008149,-0.008149,HBAN->STZ
MCHP,EPAM,0.0,0.008149,-0.008149,EPAM->MCHP
AIG,HIG,0.0,0.008148,-0.008148,HIG->AIG
PNW,VEEV,0.0,0.008148,-0.008148,VEEV->PNW
MAR,WELL,0.008148,0.0,0.008148,MAR->WELL
IP,EME,0.008148,0.0,0.008148,IP->EME
WY,SNPS,0.0,0.008147,-0.008147,SNPS->WY
UNH,APH,0.008147,0.0,0.008147,UNH->APH
LEN,COO,0.0,0.008147,-0.008147,COO->LEN
DGX,LNT,0.008146,0.0,0.008146,DGX->LNT
NOW,HII,0.0,0.008146,-0.008146,HII->NOW
J,CMG,0.0,0.008146,-0.008146,CMG->J
TMUS,FIX,0.0,0.008146,-0.008146,FIX->TMUS
VZ,EQIX,0.0,0.008145,-0.008145,EQIX->VZ
IP,WSM,0.008145,0.0,0.008145,IP->WSM
NVDA,LYV,0.0,0.008145,-0.008145,LYV->NVDA
MDLZ,VZ,0.0,0.008145,-0.008145,VZ->MDLZ
PHM,FITB,0.0,0.008145,-0.008145,FITB->PHM
CMG,ARE,0.0,0.008145,-0.008145,ARE->CMG
PFG,WAB,0.008145,0.0,0.008145,PFG->WAB
PFE,O,0.008144,0.0,0.008144,PFE->O
BAC,CPRT,0.0,0.008144,-0.008144,CPRT->BAC
NCLH,USB,0.0,0.008144,-0.008144,USB->NCLH
PNC,EXPE,0.0,0.008144,-0.008144,EXPE->PNC
SPGI,SPG,0.0,0.008144,-0.008144,SPG->SPGI
PSX,DELL,0.0,0.008144,-0.008144,DELL->PSX
PM,GPN,0.0,0.008144,-0.008144,GPN->PM
STZ,DOW,0.0,0.008144,-0.008144,DOW->STZ
PH,VRSN,0.0,0.008144,-0.008144,VRSN->PH
TAP,CBRE,0.0,0.008144,-0.008144,CBRE->TAP
MOS,TXN,0.008144,0.0,0.008144,MOS->TXN
WRB,HPQ,0.0,0.008144,-0.008144,HPQ->WRB
URI,CDW,0.008143,0.0,0.008143,URI->CDW
WTW,GEN,0.0,0.008143,-0.008143,GEN->WTW
XYL,EG,0.008143,0.0,0.008143,XYL->EG
PWR,PTC,0.008143,0.0,0.008143,PWR->PTC
FDX,HLT,0.008143,0.0,0.008143,FDX->HLT
PSX,SBAC,0.0,0.008143,-0.008143,SBAC->PSX
CDNS,AXP,0.0,0.008143,-0.008143,AXP->CDNS
TYL,ANET,0.008142,0.0,0.008142,TYL->ANET
REG,CAT,0.0,0.008142,-0.008142,CAT->REG
FOXA,HAL,0.0,0.008142,-0.008142,HAL->FOXA
LMT,CRM,0.0,0.008142,-0.008142,CRM->LMT
PFG,LYV,0.008142,0.0,0.008142,PFG->LYV
MDT,CPT,0.0,0.008142,-0.008142,CPT->MDT
NDAQ,HWM,0.008142,0.0,0.008142,NDAQ->HWM
NTRS,AMP,0.008142,0.0,0.008142,NTRS->AMP
EVRG,HRL,0.0,0.008141,-0.008141,HRL->EVRG
BK,FITB,0.008141,0.0,0.008141,BK->FITB
WST,APD,0.0,0.008141,-0.008141,APD->WST
BX,AVGO,0.0,0.008141,-0.008141,AVGO->BX
WFC,AFL,0.0,0.008141,-0.008141,AFL->WFC
MU,CCI,0.0,0.008141,-0.008141,CCI->MU
AAPL,HRL,0.008141,0.0,0.008141,AAPL->HRL
VZ,ADI,0.0,0.008141,-0.008141,ADI->VZ
PAYX,ADP,0.0,0.00814,-0.00814,ADP->PAYX
FOXA,DVN,0.00814,0.0,0.00814,FOXA->DVN
PKG,BAC,0.00814,0.0,0.00814,PKG->BAC
NTAP,APH,0.00814,0.0,0.00814,NTAP->APH
PCG,SRE,0.0,0.00814,-0.00814,SRE->PCG
KDP,DD,0.0,0.00814,-0.00814,DD->KDP
FITB,DECK,0.00814,0.0,0.00814,FITB->DECK
PRU,DECK,0.00814,0.0,0.00814,PRU->DECK
SWKS,ABT,0.0,0.008139,-0.008139,ABT->SWKS
STX,HON,0.0,0.008139,-0.008139,HON->STX
URI,TMUS,0.008139,0.0,0.008139,URI->TMUS
JPM,CL,0.0,0.008139,-0.008139,CL->JPM
TTD,DGX,0.0,0.008139,-0.008139,DGX->TTD
VRSN,TER,0.008139,0.0,0.008139,VRSN->TER
SMCI,BAX,0.0,0.008139,-0.008139,BAX->SMCI
RL,IBKR,0.0,0.008139,-0.008139,IBKR->RL
CHD,COST,0.0,0.008139,-0.008139,COST->CHD
MA,AMZN,0.0,0.008138,-0.008138,AMZN->MA
WM,CRL,0.0,0.008138,-0.008138,CRL->WM
VMC,TTWO,0.0,0.008138,-0.008138,TTWO->VMC
OMC,AAPL,0.008138,0.0,0.008138,OMC->AAPL
CBOE,HIG,0.0,0.008138,-0.008138,HIG->CBOE
AMZN,FOXA,0.008138,0.0,0.008138,AMZN->FOXA
EQR,CTVA,0.008138,0.0,0.008138,EQR->CTVA
CAG,ADI,0.008138,0.0,0.008138,CAG->ADI
CBRE,APA,0.0,0.008137,-0.008137,APA->CBRE
IRM,AKAM,0.008137,0.0,0.008137,IRM->AKAM
KEY,IFF,0.0,0.008137,-0.008137,IFF->KEY
VZ,SATS,0.008137,0.0,0.008137,VZ->SATS
MPC,CAG,0.0,0.008137,-0.008137,CAG->MPC
ON,VRTX,0.008137,0.0,0.008137,ON->VRTX
KHC,GPN,0.0,0.008137,-0.008137,GPN->KHC
AFL,AEE,0.008136,0.0,0.008136,AFL->AEE
JCI,EG,0.0,0.008136,-0.008136,EG->JCI
CPT,GL,0.008136,0.0,0.008136,CPT->GL
NTRS,WM,0.008136,0.0,0.008136,NTRS->WM
NOC,XYL,0.008136,0.0,0.008136,NOC->XYL
TSN,CPRT,0.008136,0.0,0.008136,TSN->CPRT
J,CHD,0.0,0.008136,-0.008136,CHD->J
GDDY,FFIV,0.0,0.008136,-0.008136,FFIV->GDDY
TROW,WTW,0.008135,0.0,0.008135,TROW->WTW
SWKS,SMCI,0.008135,0.0,0.008135,SWKS->SMCI
AXON,FITB,0.0,0.008134,-0.008134,FITB->AXON
PM,VMC,0.008134,0.0,0.008134,PM->VMC
PFG,GIS,0.008134,0.0,0.008134,PFG->GIS
WMT,EA,0.008134,0.0,0.008134,WMT->EA
LMT,BR,0.008134,0.0,0.008134,LMT->BR
NWSA,FIX,0.0,0.008133,-0.008133,FIX->NWSA
STX,EQR,0.0,0.008133,-0.008133,EQR->STX
NOC,HWM,0.008133,0.0,0.008133,NOC->HWM
VLO,GE,0.008133,0.0,0.008133,VLO->GE
RSG,CBRE,0.008133,0.0,0.008133,RSG->CBRE
GWW,XOM,0.008133,0.0,0.008133,GWW->XOM
ODFL,TPR,0.008132,0.0,0.008132,ODFL->TPR
